-3.536565899848937988e-01 -1.915262788534164429e-01 -6.092620268464088440e-02 4.235691428184509277e-01 6.750485301017761230e-02 -1.802227795124053955e-01 2.005711942911148071e-01 3.036377727985382080e-01 6.836937069892883301e-01 2.028737962245941162e-01 -2.686358392238616943e-01 1.772167831659317017e-01 1.141133069992065430e+00 5.949682742357254028e-02 -7.194843888282775879e-01 6.809994578361511230e-02 4.872864484786987305e-02 -2.258713692426681519e-01 1.270104497671127319e-01 9.218448996543884277e-01 1.836482286453247070e-01 8.464560657739639282e-02 6.884372234344482422e-01 3.710540756583213806e-02 -3.695027157664299011e-02 6.898785829544067383e-01 -4.136569201946258545e-01 -2.685747742652893066e-01 -7.447758913040161133e-01 -5.558630451560020447e-02 6.859738379716873169e-02 -5.481287837028503418e-01 -2.385888695716857910e-01 -8.063477277755737305e-01 5.719201564788818359e-01 4.882672131061553955e-01 2.528784573078155518e-01 3.020800948143005371e-01 -2.076428532600402832e-01 8.325536549091339111e-02 1.225477457046508789e-01 4.624095857143402100e-01 -1.221468925476074219e+00 9.214755892753601074e-02 -6.412722915410995483e-02 -9.601026028394699097e-02 6.427456736564636230e-01 -8.227543234825134277e-01 -5.834177732467651367e-01 -2.724540047347545624e-02 -7.094981521368026733e-02 8.626052141189575195e-01 -2.145235240459442139e-01 -1.028788611292839050e-01 3.475698530673980713e-01 -6.259550154209136963e-02 -1.418620645999908447e-01 -9.840965270996093750e-01 -3.647160232067108154e-01 -8.681014180183410645e-01 -3.508950769901275635e-01 -3.187566995620727539e-01 1.520877927541732788e-01 2.601164281368255615e-01
1.922486901283264160e+00 5.322504639625549316e-01 -4.796584248542785645e-01 -8.557033538818359375e-02 -2.442826926708221436e-01 1.059212923049926758e+00 -4.083060473203659058e-02 -1.357934772968292236e-01 1.175480961799621582e+00 -7.918974161148071289e-01 -9.338956475257873535e-01 -1.233756661415100098e+00 -4.887408614158630371e-01 1.220901831984519958e-01 -1.064369320869445801e+00 3.590561449527740479e-01 -1.393574953079223633e+00 7.661031484603881836e-01 -8.454632163047790527e-01 3.217494785785675049e-01 1.015050172805786133e+00 2.726897001266479492e-01 -8.889432549476623535e-01 -1.314729571342468262e+00 -9.056661278009414673e-02 1.326490759849548340e+00 -4.488503187894821167e-02 -4.531812071800231934e-01 -1.168880105018615723e+00 5.780208110809326172e-01 -3.432879149913787842e-01 -1.034826397895812988e+00 2.234002202749252319e-01 -7.017346620559692383e-01 1.048555731773376465e+00 1.022021532058715820e+00 -9.467355608940124512e-01 2.638003826141357422e-01 -3.195340931415557861e-01 2.296195179224014282e-01 -1.425531268119812012e+00 1.969076246023178101e-01 -1.824994206428527832e+00 -2.729167342185974121e-01 -1.078611239790916443e-01 5.911157727241516113e-01 -4.785428643226623535e-01 7.021148800849914551e-01 -9.338598847389221191e-01 1.097493529319763184e+00 -8.018457293510437012e-01 -1.338495761156082153e-01 -1.408567130565643311e-01 1.315026581287384033e-01 3.030723333358764648e-01 4.866342246532440186e-01 1.633413136005401611e-01 -7.641368508338928223e-01 -1.056437969207763672e+00 -2.371126562356948853e-01 -8.020995259284973145e-01 -7.023784518241882324e-02 1.168774515390396118e-01 9.526615738868713379e-01
3.249872922897338867e+00 2.756000757217407227e-01 5.799112468957901001e-02 -6.155375242233276367e-01 -1.701333999633789062e+00 2.344408988952636719e+00 2.606780529022216797e-01 5.385383963584899902e-01 1.604297399520874023e+00 -1.298779129981994629e+00 -2.219936132431030273e+00 -1.380281448364257812e+00 -1.266040205955505371e+00 4.244652986526489258e-01 -5.737776160240173340e-01 1.330854058265686035e+00 -1.525794625282287598e+00 1.397586107254028320e+00 -2.423936128616333008e+00 1.403241883963346481e-02 6.372210383415222168e-01 3.440384566783905029e-01 -2.432688772678375244e-01 -1.876131534576416016e+00 -1.368604660034179688e+00 9.990546107292175293e-01 3.553581237792968750e-01 2.336560934782028198e-01 -4.118560999631881714e-02 1.845583319664001465e+00 6.523311734199523926e-01 -1.077679038047790527e+00 -1.144228130578994751e-01 -1.105593085289001465e+00 9.199985861778259277e-01 -7.830232381820678711e-01 -9.417641162872314453e-01 1.227830648422241211e+00 -4.863286018371582031e-01 1.070469260215759277e+00 -2.083896160125732422e+00 5.924695134162902832e-01 -8.814874887466430664e-01 -5.770236849784851074e-01 7.579376697540283203e-01 1.239440441131591797e+00 -6.064381599426269531e-01 5.025035515427589417e-02 -8.441468477249145508e-01 1.629723429679870605e+00 -1.331693768501281738e+00 -1.470228563994169235e-02 2.212619036436080933e-02 -5.619217827916145325e-02 -8.759358525276184082e-01 1.173805117607116699e+00 2.273563444614410400e-01 -1.140963792800903320e+00 -7.116206288337707520e-01 -1.008462786674499512e+00 -1.113119482994079590e+00 -2.194187641143798828e-01 7.907441854476928711e-01 7.079309225082397461e-01
-6.098629236221313477e-01 -2.992850542068481445e-01 1.645828597247600555e-02 8.233734965324401855e-01 1.481909453868865967e-01 -3.499150872230529785e-01 2.909634411334991455e-01 6.970305740833282471e-02 6.886585354804992676e-01 2.343757450580596924e-01 -1.268813759088516235e-01 9.689711779356002808e-02 1.279038667678833008e+00 -1.407469809055328369e-01 -9.322089552879333496e-01 8.739657700061798096e-02 1.479660123586654663e-01 -3.811851143836975098e-01 2.098634541034698486e-01 1.358654975891113281e+00 1.751654893159866333e-01 2.773621678352355957e-01 8.733996748924255371e-01 7.002837955951690674e-02 8.827637881040573120e-02 1.030201792716979980e+00 -5.174758434295654297e-01 -2.375611066818237305e-01 -1.065602660179138184e+00 -1.358518190681934357e-02 3.239670693874359131e-01 -5.961863398551940918e-01 -2.782863378524780273e-01 -9.594275355339050293e-01 6.822401285171508789e-01 7.478194236755371094e-01 3.832099735736846924e-01 2.474763244390487671e-01 -5.674310401082038879e-02 1.235744059085845947e-01 3.529974222183227539e-01 6.801885962486267090e-01 -1.611058950424194336e+00 -1.656605396419763565e-03 -1.410231441259384155e-01 -1.876083165407180786e-01 1.020721435546875000e+00 -7.379674315452575684e-01 -8.507004380226135254e-01 3.465656191110610962e-02 6.746120750904083252e-02 1.235564470291137695e+00 -3.509034514427185059e-01 -2.180587053298950195e-01 3.156895339488983154e-01 -4.078870415687561035e-01 -1.879047453403472900e-01 -1.142524957656860352e+00 -6.614347100257873535e-01 -8.497686386108398438e-01 -3.820635378360748291e-01 -3.064298927783966064e-01 5.228086560964584351e-02 1.978932470083236694e-01
-6.732491254806518555e-01 -2.753373980522155762e-01 -8.677955716848373413e-02 8.993991613388061523e-01 1.665092110633850098e-01 -6.901432275772094727e-01 2.886307239532470703e-01 4.903838410973548889e-02 4.445323646068572998e-01 4.765484333038330078e-01 -7.514224946498870850e-02 2.548879086971282959e-01 1.272270798683166504e+00 -5.567495822906494141e-01 -8.299154639244079590e-01 -3.266857191920280457e-02 3.829806745052337646e-01 -5.623522996902465820e-01 1.798656284809112549e-01 1.517012000083923340e+00 1.868646889925003052e-01 9.232964366674423218e-03 1.010465383529663086e+00 6.739765405654907227e-02 4.552266746759414673e-02 8.780980110168457031e-01 -8.636350035667419434e-01 -2.327657490968704224e-01 -1.040804505348205566e+00 1.100538447499275208e-01 2.579471766948699951e-01 -7.155376076698303223e-01 -2.943800091743469238e-01 -9.216128587722778320e-01 4.154924750328063965e-01 6.786571741104125977e-01 6.418182253837585449e-01 4.005630016326904297e-01 -2.033633589744567871e-01 3.807927072048187256e-01 2.329519391059875488e-01 6.064736247062683105e-01 -1.589208960533142090e+00 1.430562883615493774e-01 -2.144630998373031616e-01 -1.018829345703125000e-01 7.291136384010314941e-01 -9.308727383613586426e-01 -7.378638982772827148e-01 -9.556951373815536499e-02 1.513068526983261108e-01 1.381182432174682617e+00 -1.195867583155632019e-01 -4.164066538214683533e-02 5.753130316734313965e-01 -1.276071816682815552e-01 -2.725597023963928223e-01 -1.355773568153381348e+00 -4.415538012981414795e-01 -1.070353984832763672e+00 -6.225535273551940918e-01 -4.265272319316864014e-01 3.458041548728942871e-01 2.224137187004089355e-01
1.865659117698669434e+00 1.308998465538024902e-01 -7.384254336357116699e-01 -1.198962405323982239e-01 -6.199161410331726074e-01 1.741725683212280273e+00 7.878841161727905273e-01 -6.130851507186889648e-01 1.073079943656921387e+00 -6.673707365989685059e-01 -1.107573032379150391e+00 -1.220373272895812988e+00 -2.265377938747406006e-01 -1.689594984054565430e-01 -9.234313368797302246e-01 7.945641279220581055e-01 -9.938457012176513672e-01 4.963796138763427734e-01 -1.267112970352172852e+00 6.619598269462585449e-01 5.520365834236145020e-01 8.683024644851684570e-01 -5.741276144981384277e-01 -1.510393619537353516e+00 -1.081744357943534851e-01 1.324626326560974121e+00 -4.053098335862159729e-02 -7.922612130641937256e-02 -8.789995312690734863e-01 1.106392741203308105e+00 4.330012202262878418e-01 -1.251678824424743652e+00 7.476173043251037598e-01 -8.431400060653686523e-01 8.992870450019836426e-01 5.885770320892333984e-01 -1.118315935134887695e+00 1.966903358697891235e-01 -7.257546782493591309e-01 6.036130785942077637e-01 -1.347556829452514648e+00 4.760083854198455811e-01 -1.920337677001953125e+00 -4.964397847652435303e-02 -2.634176015853881836e-01 3.666914403438568115e-01 -4.090856611728668213e-01 9.245390892028808594e-01 -1.046749830245971680e+00 1.517496943473815918e+00 -7.614929080009460449e-01 -2.256368249654769897e-01 -1.093900874257087708e-01 -4.143200516700744629e-01 -8.202511072158813477e-01 -6.831438839435577393e-02 -1.711498647928237915e-01 -1.315616965293884277e+00 -1.243305921554565430e+00 -4.852296113967895508e-01 -1.582972526550292969e+00 3.076199293136596680e-01 2.167304754257202148e-01 5.544157624244689941e-01
-8.432010412216186523e-01 -3.446405529975891113e-01 1.529675275087356567e-01 1.080380916595458984e+00 2.215709388256072998e-01 -1.017132759094238281e+00 3.525266647338867188e-01 -1.686097234487533569e-01 3.368621468544006348e-01 4.047002196311950684e-01 1.778896003961563110e-01 1.677904129028320312e-01 1.267583250999450684e+00 -5.331194996833801270e-01 -7.305664420127868652e-01 1.817338354885578156e-02 2.168604582548141479e-01 -3.899087905883789062e-01 3.456000685691833496e-01 1.598029851913452148e+00 3.329203128814697266e-01 7.698628306388854980e-02 1.007817864418029785e+00 -3.026621602475643158e-02 1.638164371252059937e-01 9.662866592407226562e-01 -8.735746145248413086e-01 -2.696652710437774658e-01 -1.112178206443786621e+00 8.704205974936485291e-04 4.000769555568695068e-01 -5.336026549339294434e-01 -3.937240242958068848e-01 -8.480422496795654297e-01 6.110244989395141602e-01 7.539592385292053223e-01 5.295403599739074707e-01 4.073793888092041016e-01 9.429043531417846680e-02 4.041203558444976807e-01 4.317081570625305176e-01 8.156128525733947754e-01 -1.478226542472839355e+00 -1.574668586254119873e-01 -2.768936753273010254e-01 -2.345311790704727173e-01 8.598089218139648438e-01 -7.171306610107421875e-01 -7.432419061660766602e-01 -7.301429659128189087e-02 2.745238542556762695e-01 1.175936937332153320e+00 -2.136329710483551025e-01 1.245977729558944702e-02 4.528757035732269287e-01 -4.363936781883239746e-01 -2.969973683357238770e-01 -1.439119577407836914e+00 -5.309975147247314453e-01 -8.248795866966247559e-01 -6.226733326911926270e-01 -2.267026454210281372e-01 8.813911676406860352e-02 1.457819491624832153e-01
-2.576338648796081543e-01 -1.940379440784454346e-01 -9.128894656896591187e-02 4.752890169620513916e-01 5.192666128277778625e-02 -5.951155349612236023e-02 4.710353910923004150e-01 2.584094107151031494e-01 1.000767350196838379e+00 6.657251715660095215e-02 -4.687982499599456787e-01 3.658781945705413818e-02 1.603410840034484863e+00 6.843294203281402588e-02 -9.606434702873229980e-01 2.330888062715530396e-01 7.686792872846126556e-03 -3.208072781562805176e-01 8.458518236875534058e-02 1.203498721122741699e+00 2.365704327821731567e-01 1.840897798538208008e-01 8.398469090461730957e-01 -1.068851798772811890e-01 -2.352652847766876221e-01 9.712045192718505859e-01 -4.910944402217864990e-01 -3.344685137271881104e-01 -1.043008565902709961e+00 3.573126718401908875e-02 1.506000012159347534e-01 -7.432048320770263672e-01 -1.418929696083068848e-01 -1.240421652793884277e+00 8.173175454139709473e-01 6.077091097831726074e-01 2.459966391324996948e-01 5.689489245414733887e-01 -3.128820955753326416e-01 9.832699596881866455e-02 -3.255382925271987915e-02 7.239001393318176270e-01 -1.708581328392028809e+00 2.210110425949096680e-01 -1.942934393882751465e-01 -2.456725537776947021e-01 8.806688189506530762e-01 -1.031151413917541504e+00 -8.238047957420349121e-01 1.165365204215049744e-01 -1.332463175058364868e-01 9.454969763755798340e-01 -3.360229730606079102e-01 -2.133468538522720337e-01 3.618838787078857422e-01 -6.805358827114105225e-02 -2.054708451032638550e-01 -1.365584492683410645e+00 -5.213623642921447754e-01 -1.328484892845153809e+00 -5.008841753005981445e-01 -2.388960868120193481e-01 2.609516680240631104e-01 3.418774604797363281e-01
-2.891301810741424561e-01 -1.878837496042251587e-01 3.951442241668701172e-01 5.088255405426025391e-01 3.424451872706413269e-02 -6.262332946062088013e-02 2.053642421960830688e-01 2.252787351608276367e-01 7.700682878494262695e-01 2.124291099607944489e-02 -2.249724715948104858e-01 -1.115221753716468811e-01 9.982041120529174805e-01 3.173912763595581055e-01 -8.454093337059020996e-01 2.509796060621738434e-02 -9.255108237266540527e-02 -2.042063325643539429e-01 1.654067337512969971e-01 8.930835723876953125e-01 1.355003267526626587e-01 3.087836802005767822e-01 8.127952814102172852e-01 7.054179906845092773e-02 -8.082706481218338013e-02 1.001061439514160156e+00 -1.516286730766296387e-01 -2.596632540225982666e-01 -8.732401728630065918e-01 -1.352943032979965210e-01 2.582980990409851074e-01 -3.369608223438262939e-01 -4.446059763431549072e-01 -1.049729108810424805e+00 7.615550756454467773e-01 5.855069756507873535e-01 8.174629509449005127e-02 2.576919198036193848e-01 2.351950407028198242e-01 -3.177307173609733582e-02 3.725174963474273682e-01 6.498408913612365723e-01 -1.337616920471191406e+00 -1.184064522385597229e-01 8.463997393846511841e-02 -2.659018933773040771e-01 9.573537111282348633e-01 -6.627824306488037109e-01 -6.680993437767028809e-01 2.552204132080078125e-01 1.161385774612426758e-01 1.049691319465637207e+00 -4.616858959197998047e-01 -1.697856187820434570e-01 5.083404108881950378e-02 -2.069530487060546875e-01 4.288558848202228546e-03 -8.392966389656066895e-01 -7.159385681152343750e-01 -6.868956685066223145e-01 -4.177862778306007385e-02 -2.562515735626220703e-01 -1.767820417881011963e-01 2.080980539321899414e-01
-3.616464436054229736e-01 -1.126279681921005249e-01 3.805792331695556641e-01 5.931164026260375977e-01 -7.266610115766525269e-02 -1.885978579521179199e-01 3.755879402160644531e-01 3.312057256698608398e-02 5.805687904357910156e-01 -2.282766997814178467e-01 3.304155915975570679e-02 -1.825442463159561157e-01 1.043284654617309570e+00 7.691063880920410156e-01 -5.498257279396057129e-01 2.543453872203826904e-01 -3.930851221084594727e-01 1.544127464294433594e-01 2.289887219667434692e-01 8.285468816757202148e-01 3.538627624511718750e-01 4.023765325546264648e-01 4.975573420524597168e-01 -1.605672985315322876e-01 6.525286287069320679e-02 8.535168766975402832e-01 -5.116868019104003906e-02 -1.423398703336715698e-01 -7.231563925743103027e-01 -2.547571957111358643e-01 4.811595976352691650e-01 -1.400536596775054932e-01 -3.848355710506439209e-01 -6.714195609092712402e-01 8.701717257499694824e-01 3.183313310146331787e-01 -1.501672416925430298e-01 2.259683012962341309e-01 4.381230771541595459e-01 -1.733584403991699219e-01 4.648357927799224854e-01 8.639321923255920410e-01 -7.198774814605712891e-01 -5.121152400970458984e-01 6.619657576084136963e-02 -3.328357636928558350e-01 9.656871557235717773e-01 -2.689523696899414062e-01 -5.244056582450866699e-01 2.389805391430854797e-02 4.575052484869956970e-02 4.542359113693237305e-01 -5.349345207214355469e-01 -1.814850866794586182e-01 -2.561757564544677734e-01 -6.030833721160888672e-01 -9.288715571165084839e-02 -8.428062796592712402e-01 -6.023076176643371582e-01 -3.059587478637695312e-01 -7.351831346750259399e-02 -1.386529766023159027e-02 -6.722932457923889160e-01 1.639085114002227783e-01
